longitude,latitude,id,group,type,name
-73.7544054,40.7136202,6997352132,2302,fast_food,Subway
-73.8087072,40.7019384,6997420496,2302,fast_food,Little Caesars
-73.8088146,40.7016959,6997504341,2302,fast_food,Subway
-73.8085124,40.7016697,6997541736,2302,fast_food,Pollo Campero
-73.7553921,40.6795294,7003295419,2501,supermarket,Stop & Shop
-74.0129447,40.7012718,7004376566,2302,fast_food,Dunkin'
-73.9646456,40.807504,7004462869,2302,fast_food,Halal Cart
-73.9605702,40.6614162,7004500412,2302,fast_food,De Hot Pot
-74.0758827,40.6437718,7005075313,2302,fast_food,Shake Shack
-73.9893771,40.7574504,7006780985,2302,fast_food,Cinnabon
-73.9881253,40.7501893,7006781185,2302,fast_food,Cinnabon
-73.9874328,41.1558167,7007056200,2501,supermarket,Stop & Shop
-73.9920868,40.600675,7009898160,2302,fast_food,Ninja 86 Sushi
-75.2426541,43.1003383,7012186940,2501,supermarket,Bargain Grocery
-73.7459857,40.7157017,7012774935,2528,greengrocer,
-73.958137,40.769443,7013006319,2302,fast_food,Little Vincent's Pizza
-78.6111432,42.7680661,7021897517,2303,cafe,Taste
-73.9723549,40.7943776,7024236396,2302,fast_food,McDonald's
-73.9543912,40.5875279,7024717897,2302,fast_food,Dunkin'
-73.9821488,40.7398896,7036452476,2303,cafe,Sunflower Cafe
-74.0288004,40.6222299,7038487786,2303,cafe,Gigi’s Bakery
-74.0289416,40.6218854,7038487799,2302,fast_food,Dunkin'
-74.0287524,40.6212969,7038487802,2302,fast_food,Darn Donuts
-73.9571819,40.7161905,7040457482,2303,cafe,Gusto Latino Cafe Rest
-73.969084,40.7643995,7040598185,2303,cafe,Sant Ambroeus
-73.9531084,40.7831282,7041663061,2302,fast_food,Dunkin'
-73.9547518,40.7803991,7041713699,2302,fast_food,Dig Inn
-73.9592877,40.771859,7041755289,2303,cafe,Joe & The Juice
-73.9746863,40.7501096,7041755291,2302,fast_food,Pret A Manger
-73.9446658,40.7919127,7041755296,2302,fast_food,Best Subs Sandwich Shop
-73.9578436,40.7738405,7041755297,2302,fast_food,Chopt
-73.9444762,40.7921662,7041755310,2302,fast_food,Little Caesars
-73.7882065,41.0317897,7044912657,2302,fast_food,McDonald's
-73.9874957,40.7025526,7045370991,2302,fast_food,Los Tacos Al Pastor
-73.9880625,40.703662,7045374432,2302,fast_food,Vodega
-73.9974568,40.7221628,7046740085,2303,cafe,Terremoto Coffee
-73.6502084,40.7547729,7050171204,2302,fast_food,Dunkin' Donuts
-73.6728879,40.7516881,7050171206,2302,fast_food,Subway
-74.0000133,40.7177378,7052629733,2303,cafe,Kung Fu Tea
-73.7016668,40.6377693,7053071391,2302,fast_food,Subway
-75.9463106,43.9778675,7053561345,2302,fast_food,Five Guys
-73.9479072,40.7792219,7054940498,2303,cafe,Mellow Yellow Coffee & Vibes
-73.6561923,40.7446339,7058144596,2302,fast_food,Chipotle
-78.8743375,42.8878933,7059003096,2303,cafe,Starbucks
-73.6406419,40.7420327,7060277763,2302,fast_food,Subway
-73.643367,40.747042,7060277774,2303,cafe,
-73.9071857,40.697227,7063221716,2302,fast_food,Brooklyn Barista
-73.6682701,40.6771073,7066455038,2516,butcher,
-75.2180557,43.0985576,7068249166,2302,fast_food,CNY Fried Chicken
-75.2170955,43.0982697,7068249169,2303,cafe,Sammy & Annie
-75.2116345,43.0960918,7068249172,2303,cafe,Cafe Plus
-73.6182676,40.7435522,7070298796,2302,fast_food,Red Robin
-73.6179911,40.7435105,7070298798,2302,fast_food,Chipotle
-73.6352869,40.7399392,7070335552,2302,fast_food,Dunkin' Donuts
-73.8764982,40.895845,7070706561,2302,fast_food,Dunkin' Donuts
-73.9458988,40.7142592,7070903485,2302,fast_food,Amelia's Grilled Burrito
-74.0329577,40.6192406,7072426842,2303,cafe,Starbucks
-74.0306986,40.6175508,7072622329,2303,cafe,Cocoa Grinder
-74.0266665,40.6337528,7075631331,2302,fast_food,Dunkin' Donuts
-74.0275514,40.6315473,7075631332,2303,cafe,Starbucks
-76.0892972,44.2414323,7078552140,2302,fast_food,Mar's Pizzeria
-76.1072977,43.1742923,7080341186,2303,cafe,Cafe Bing
-75.2222143,43.0919351,7083248446,2302,fast_food,Subway
-75.2822523,43.0847887,7083346322,2501,supermarket,Chanatry's
-73.9809251,40.7331125,7084620591,2303,cafe,Starbucks
-73.980968,40.7330556,7084629298,2302,fast_food,Chipotle
-73.9617981,40.7170794,7091113349,2302,fast_food,Di Fara
-73.9796085,40.757792,7093921924,2303,cafe,Starbucks
-73.9798864,40.7578848,7093921925,2302,fast_food,Five Guys
-73.9802343,40.7580431,7093921927,2302,fast_food,Spice Grill
-73.9806429,40.7582165,7093921928,2302,fast_food,Pronto Pizza
-73.9805764,40.7581855,7093921931,2302,fast_food,Lenwich
-73.9778114,40.7565007,7093921939,2303,cafe,Cafe Alice
-73.9802852,40.7566965,7093921942,2302,fast_food,2 Bros Pizza
-73.9807599,40.7566345,7093921943,2302,fast_food,Subway
-73.9811636,40.7567869,7093921948,2303,cafe,Café Cello
-73.9789097,40.7588628,7093921956,2303,cafe,Starbucks
-73.9686348,40.7985012,7094126612,2303,cafe,Peaky Barista
-73.7715759,40.7250749,7094755855,2302,fast_food,Dunkin'
-73.9880107,40.724197,7096836076,2302,fast_food,New Double Dragon
-73.9932875,40.7003629,7097820976,2303,cafe,Alice Tea Cup To Go
-73.988108,40.7225587,7097867546,2303,cafe,Dr Smood - Orchard
-73.9884425,40.7226618,7097867547,2302,fast_food,Gyro Kebab
-73.9861654,40.7288512,7098491334,2516,butcher,Honest Chops
-73.9054867,40.6978764,7098895116,2302,fast_food,Barker & Sons
-73.9602841,40.769816,7099018972,2501,supermarket,Morton Williams
-73.9451916,40.7911877,7099088294,2302,fast_food,Popeyes
-73.9631766,40.7991753,7099250745,2501,supermarket,Duke Ellington
-73.6931207,40.7437941,7099837960,2302,fast_food,Papa John's
-76.1231172,43.1537933,7103831185,2303,cafe,Starbucks
-73.6040721,40.744335,7112719322,2303,cafe,Starbucks
-73.6060726,40.7450945,7112719338,2302,fast_food,Subway
-73.6041239,40.7445181,7112719343,2501,supermarket,Trader Joe's
-73.9813684,40.7406666,7112758738,2302,fast_food,Thai V Express
-73.5280212,40.7670408,7112763545,2302,fast_food,Dunkin' Donuts
-73.9854569,40.727085,7112935822,2303,cafe,Bubbleology
-73.5813617,40.6576548,7117562772,2303,cafe,Coffee To Go
-73.5850255,40.661282,7117571317,2501,supermarket,Gala Foods
-74.0046167,40.6082646,7118282583,2303,cafe,Gotcha Cafe
-74.0005922,40.7174773,7120041760,2302,fast_food,Queen Bakery II
-73.7388081,40.6754017,7123340177,2501,supermarket,Be Conscious
-73.7832788,40.6960394,7123365862,2302,fast_food,Dominos
-73.9739104,40.7581003,7123455191,2302,fast_food,Pret A Manger
-73.8159465,40.7552905,7124780470,2302,fast_food,Dunkin' Donuts
-73.9778843,40.7256698,7124962481,2302,fast_food,F & M Slice Pizza
-73.9680977,40.6804868,7124991341,2303,cafe,Ciao Gloria
-73.9895022,40.7432371,7125925985,2302,fast_food,Luke’s Lobster
-73.9108421,40.6993226,7126242762,2302,fast_food,Tacos La Carcachita
-73.9105503,40.699056,7126242866,2302,fast_food,Little Caesars
-73.986202,40.7185067,7126371286,2303,cafe,Davelle NYC
-74.0042563,40.6547688,7126735715,2303,cafe,Cafe Nube
-74.0066268,40.652494,7126738915,2302,fast_food,Nacho Crespo
-74.0194938,40.6401238,7126797740,2302,fast_food,Tony's Pizza
-74.0233237,40.635656,7126840190,2303,cafe,The Attic
-74.0235457,40.6350787,7126840191,2528,greengrocer,Macareno Central
-74.0235906,40.6349682,7126840192,2303,cafe,Unique Bakery II
-74.0090431,40.6501685,7127154011,2302,fast_food,El Castillo
-74.0043003,40.6547275,7127191783,2302,fast_food,Spiro's Cafe & Pizza
-74.0014776,40.6574447,7127191784,2302,fast_food,Twin Lin's Garden
-74.023567,40.6350264,7127192070,2302,fast_food,Miki Sushi
-73.6351293,40.8501322,7127227214,2501,supermarket,North Shore Farms
-73.9933922,40.687233,7129638751,2303,cafe,Carlotte Patisserie
-73.9915223,40.6910704,7132140604,2303,cafe,Paris Baguette
-73.9730709,40.7618661,7134303414,2303,cafe,
-73.9734116,40.7373308,7137281953,2501,supermarket,Gristedes
-73.9733684,40.6931447,7137510273,2302,fast_food,Domino's Pizza
-73.946738,40.7851127,7138030376,2528,greengrocer,
-73.4700195,40.677639,7139356484,2302,fast_food,Dunkin' Donuts
-73.9774027,40.726378,7139740737,2302,fast_food,Happy Wok
-73.4581225,40.8708998,7140269259,2303,cafe,The Gourmet Whaler
-73.9810994,40.7305095,7140439804,2501,supermarket,Trader Joe's
-73.9524819,40.7805198,7140597234,2302,fast_food,Dunkin' Donuts
-73.4458928,44.7144111,7141665992,2302,fast_food,McDonald's
-74.1160414,44.3129105,7141671732,2302,fast_food,McDonald's
-73.9913622,40.6851723,7143243405,2528,greengrocer,Mr. Beet
-73.6275275,40.8637486,7143280321,2303,cafe,Capricho
-73.627109,40.813077,7143421479,2302,fast_food,Taco Bell
-73.6271327,40.8130224,7143421480,2302,fast_food,KFC
-73.629069,40.808949,7144478323,2302,fast_food,Burger King
-73.6052356,40.7509857,7146899276,2501,supermarket,Carle Place Gourmet & Produce
-73.9653948,40.6900359,7147454646,2303,cafe,Rosalu Diner
-73.6267527,40.8074076,7147853216,2302,fast_food,Dunkin' Donuts
-73.9967151,40.7238795,7150082985,2303,cafe,T2 tea
-77.6983314,43.253543,7152740971,2302,fast_food,Wendy's
-73.9939142,40.7461296,7157191432,2302,fast_food,brgr
-73.9680966,40.7974691,7159151799,2302,fast_food,844 Deli Grocery
-73.9678786,40.7977903,7159151802,2302,fast_food,Cafe Roma
-73.9725728,40.791353,7159234142,2303,cafe,Edgar's Cafe
-73.9883698,40.7482318,7159624185,2303,cafe,Speedy's Cafe
-78.8748265,42.8822291,7167385077,2302,fast_food,Charlie the Butcher Express
-73.6088027,40.6689582,7167802190,2302,fast_food,Subway
-73.6142441,40.6813648,7167802197,2501,supermarket,Fruit Tree Farm
-73.9832319,40.6908682,7167935885,2302,fast_food,Andrew's
-73.7918957,40.7530817,7170433003,2516,butcher,D’Alessandro’s Meat Center
-73.7918679,40.7528074,7170433005,2528,greengrocer,Neil’s Natural Market
-75.224531,43.1284059,7173087448,2302,fast_food,Five Guys
-73.963292,40.6935607,7173294495,2501,supermarket,Khim's Millenium Market
-73.9615527,40.6941544,7173294497,2302,fast_food,Nathan's Famous
-73.8351549,40.5817706,7177579540,2501,supermarket,Stop & Shop
-73.837732,40.5814028,7177674113,2501,supermarket,Rockaway Farmers Market
-73.8378922,40.5813887,7177674114,2302,fast_food,
-73.6943827,40.7431491,7177715085,2528,greengrocer,Potato Field
-73.6944357,40.7431143,7177715090,2302,fast_food,Halal In & Out
-73.7178302,40.7350958,7177715099,2501,supermarket,Maharaja Farmer's Market
-73.9793247,40.6876887,7177751484,2303,cafe,Coffee Project New York
-73.9786569,40.6869181,7178256995,2303,cafe,Pub Date
-78.8717874,42.7426831,7178366238,2302,fast_food,Subway
-79.3086572,42.4508362,7178368887,2302,fast_food,McDonald's
-73.9740638,40.747583,7182174119,2302,fast_food,Six Happiness
-73.9735253,40.7483405,7182227798,2302,fast_food,Subway
-73.9736387,40.7481904,7182227801,2302,fast_food,Abitino's Pizza
-72.7337441,40.8282816,7182906942,2501,supermarket,King Kullen
-77.2843513,42.8875703,7185558054,2302,fast_food,Domino's
-78.8745689,42.874897,7191424012,2303,cafe,Bakery 55
-78.8771478,42.8764,7191424015,2303,cafe,The Healthy Scratch
-73.8382702,40.5813027,7194157444,2302,fast_food,
-73.8375013,40.5799613,7194157469,2501,supermarket,Rockaway Greens
-73.8369774,40.5790685,7194196664,2303,cafe,Georgina's
-73.9992974,40.6749608,7194344517,2303,cafe,Cremini's
-73.9135292,40.8327737,7195308557,2303,cafe,Jam Rock Cafe
-73.9201009,40.8327788,7195334843,2303,cafe,Caffeine on The Concourse
-73.7338749,40.800216,7195680088,2516,butcher,Middle Neck Glatt Catering Deli & Butcher
-73.733958,40.8003782,7195680089,2302,fast_food,Pizza Roxx
-73.7354004,40.803829,7195989658,2528,greengrocer,Eden Farms
-73.7357936,40.8027824,7195989671,2302,fast_food,Bistro Burger
-73.9556666,40.6774773,7198482549,2501,supermarket,Food Garden Market
-73.6482095,40.8005792,7204007799,2302,fast_food,Shish Kebab Grill
-73.9973173,40.575563,7205066932,2302,fast_food,Popeyes
-78.8105975,42.7850385,7205095500,2302,fast_food,Panera Bread
-78.7811853,42.7901553,7205095508,2302,fast_food,Subway
-78.7510524,42.7980177,7205095520,2302,fast_food,Ted's Hot Dogs
-78.751017,42.7987708,7205095521,2302,fast_food,Taco Bell
-78.8117627,42.7794695,7205095524,2302,fast_food,Five Guys
-78.7721816,42.9079462,7205095535,2302,fast_food,Chick-fil-A
-78.7707037,42.9084407,7205095537,2303,cafe,Starbucks
-78.7777621,42.9076763,7205095543,2303,cafe,Tim Hortons
-78.753747,42.9084984,7205095544,2303,cafe,Tim Hortons
-78.753747,42.9092988,7205095545,2302,fast_food,Popeyes
-78.7535883,42.9131091,7205095546,2302,fast_food,Ted's Hot Dogs
-78.7535836,42.9122267,7205095547,2302,fast_food,Sonic
-78.7547604,42.9154793,7205095549,2302,fast_food,Taco Bell
-78.7535789,42.9149047,7205095551,2302,fast_food,Moe's Southwest Grill
-78.7555608,42.8281978,7206847974,2302,fast_food,Subway
-73.6476351,40.8491857,7206913930,2528,greengrocer,Catering By Aratas
-78.8267036,42.7328103,7207270292,2501,supermarket,Aldi
-78.823823,42.7324686,7207270300,2501,supermarket,Save-A-Lot
-73.9971248,40.6801347,7208905972,2303,cafe,Brooklyn Bread
-73.9730742,40.6931343,7208938668,2302,fast_food,E-Bite
-73.6315057,40.8671574,7209239660,2528,greengrocer,North Shore Triangle
-73.6286407,40.86392,7209268002,2302,fast_food,Dominik Pizza
-73.6288473,40.8639279,7209268003,2302,fast_food,Thaiana
-73.6234698,40.8618794,7209268037,2302,fast_food,Wendy's
-73.6239137,40.8616857,7209268038,2302,fast_food,Sal's Pizza
-73.6311484,40.8660008,7209718143,2303,cafe,Starbucks
-73.6226108,40.8734293,7212053886,2302,fast_food,Long Island Bagel Cafe
-73.808851,40.6928698,7212861477,2302,fast_food,Dunkin'
-73.9302848,40.8220705,7212968106,2501,supermarket,Food Bazaar
-73.7723637,40.6458041,7212990518,2303,cafe,Cibo Express
-73.7735306,40.6459047,7212990525,2303,cafe,World Bean
-74.1190751,42.0405868,7213431015,2303,cafe,Little Apple Café
-73.9215238,40.8359385,7214689751,2302,fast_food,Little Caesars
-77.6650534,43.2052937,7217371744,2302,fast_food,Taco Bell
-73.9030501,40.7474297,7221421720,2303,cafe,Bee Cafe
-73.0893813,40.832033,7222509073,2501,supermarket,ShopRite
-73.961193,40.7170895,7223921085,2303,cafe,Republic of Booza
-75.9149727,43.9578813,7228468722,2501,supermarket,Tops
-75.9141619,43.9592368,7228468751,2302,fast_food,Jreck Subs
-75.9142022,43.9595005,7228468758,2302,fast_food,Dunkin' Donuts
-73.9833214,40.741185,7231049620,2302,fast_food,Popeyes
-78.8756628,42.8811313,7231145605,2303,cafe,eCafe at The Glenny
-74.6932187,41.3763313,7231221732,2501,supermarket,Save-A-Lot
-74.6839752,41.3512104,7231296959,2501,supermarket,ShopRite
-73.9867561,40.7259844,7237689588,2303,cafe,Emmy Squared
-73.9571093,40.7659615,7239676094,2302,fast_food,Chipotle
-73.9537505,40.7880551,7239728455,2303,cafe,Joe & The Juice
-73.9626289,40.7666415,7241143782,2302,fast_food,Chipotle
-73.7614036,40.7198327,7242540546,2302,fast_food,Subway
-73.7114453,40.7368232,7242540569,2501,supermarket,Premium Supermarket
-73.7090755,40.7374449,7242584486,2516,butcher,Azaan Halal Meat
-73.9507783,40.7232721,7243548686,2303,cafe,Anima Mundi
-76.4856981,42.4415134,7243574916,2303,cafe,Mango Mango Dessert
-73.917042,40.7647179,7245875443,2516,butcher,International Meat Market
-74.0005153,40.6754377,7248275995,2302,fast_food,El Mexicano
-73.934507,40.6971809,7253393300,2303,cafe,Leaf Eatery
-73.9697886,40.6434182,7254232934,2303,cafe,Red Mist Hookah Lounge
-74.0319874,40.6216697,7256357543,2302,fast_food,Nonno's Pizza
-73.981661,40.7405633,7256608923,2302,fast_food,Dunkin'
-73.8358771,40.9129849,7257293268,2501,supermarket,Foodtown
-73.9744358,40.7414369,7258184197,2303,cafe,Argo Tea
-73.9531593,40.807773,7259558970,2303,cafe,Zoe Café and Hookah Lounge
-74.0060279,40.6091155,7261678977,2302,fast_food,Papa John's
-73.8089358,40.7629334,7270879430,2501,supermarket,H Mart
-74.1033559,40.6307207,7278363017,2303,cafe,Bean and Leaves Coffee and Tea Cafe
-73.9018467,40.7458851,7278434455,2501,supermarket,Fresh n Save
-73.8370725,40.9126169,7279343934,2302,fast_food,Dunkin' Donuts
-73.8779366,40.8310165,7288725909,2303,cafe,ABC Cafe
-73.9537004,40.7876383,7290190662,2303,cafe,Champignon Café
-74.1037946,40.6431556,7297326137,2303,cafe,Harbor Eats
-74.0146942,40.6336509,7298102212,2501,supermarket,Forum Supermarket
-73.5873721,40.6561256,7306257549,2302,fast_food,Wing Stop
-74.268282,42.0077425,7313772776,2302,fast_food,Hong Kong Chinese Restaurant
-73.8297116,40.8765789,7314177624,2302,fast_food,Kennedy Fried Chicken
-73.8285778,40.8769119,7314177625,2501,supermarket,Food Universe Marketplace
-73.9952135,40.7306776,7314202222,2303,cafe,Kung Fu Tea
-73.9928463,40.7353271,7316849163,2302,fast_food,Pizza Hut Express
-73.917814,40.8404645,7320764985,2302,fast_food,Wendy's
-73.9606178,40.7728495,7322799428,2501,supermarket,
-76.8363137,42.1757747,7324346458,2501,supermarket,Jubilee Foods
-76.9357361,42.140857,7324346459,2501,supermarket,MINIER'S
-73.9160473,41.0405276,7325285527,2303,cafe,TWK Market Place
-73.9905939,40.7710875,7330107131,2303,cafe,Li'l Jay's Cafe
-73.3498107,40.9003031,7332944129,2528,greengrocer,Organically Yours
-73.8306297,40.7595372,7338827666,2302,fast_food,Dunkin' Donuts
-73.9209615,40.8355029,7343444030,2302,fast_food,Dunkin'
-73.9228069,40.8360092,7343495708,2302,fast_food,Checkers
-73.992632,40.735443,7343645076,2302,fast_food,Wendy's
-73.9198904,40.83515,7343651428,2302,fast_food,McDonald's
-77.5750571,43.1991631,7347746668,2302,fast_food,McDonald's
-73.9858241,40.7401699,7360048855,2302,fast_food,Juice Generation
-73.986028,40.7402689,7360048859,2302,fast_food,Pret A Manger
-73.9872457,40.7386142,7360048867,2302,fast_food,Bravo Pizza
-73.9878579,40.7377576,7360048873,2303,cafe,Union Square Cafe
-73.9890388,40.7361617,7360048882,2302,fast_food,Dunkin'
-73.984298,40.7404706,7362789424,2303,cafe,ViVi Bubble Tea
-73.9855827,40.7408801,7362789427,2302,fast_food,Cava
-73.9839076,40.7320931,7362999640,2302,fast_food,Artichoke Basille's Pizza
-73.8967061,40.9163905,7363759565,2302,fast_food,Little Caesars
-73.8964857,40.9175192,7363759568,2302,fast_food,Subway
-73.9787176,40.7295251,7363764831,2302,fast_food,Hibachi Express
-73.9788303,40.729577,7363764833,2303,cafe,Perk
-73.895604,40.9190077,7364625868,2528,greengrocer,Top Tomato
-73.895575,40.9226331,7365314490,2302,fast_food,Papa John's
-73.9140911,40.6990547,7365399853,2501,supermarket,Sea Town
-73.9771566,40.7267069,7366099854,2302,fast_food,Yankee Pizza
-73.9770815,40.7268065,7366099856,2302,fast_food,Neighborhood Deli
-73.9832512,40.7276307,7366142878,2302,fast_food,Dian Kitchen
-73.9830427,40.7275413,7366142883,2302,fast_food,Poke N' Roll
-73.901915,40.9175618,7367372455,2302,fast_food,Dunkin' Donuts
-73.9884306,40.7482654,7368466282,2303,cafe,Biao Sugar
-73.9887759,40.7440199,7369844952,2302,fast_food,The Little Beet
-73.9891139,40.7442688,7369844955,2303,cafe,Dr. Smood
-73.6561051,40.7444843,7393020187,2302,fast_food,The Rex Burger & Lobster
-73.8169609,40.7655267,7393887185,2302,fast_food,Domino's
-73.9596805,40.8072257,7395477870,2303,cafe,Publique
-74.4977739,41.5657112,7399136224,2501,supermarket,G Mart
-74.1879269,42.964759,7402761838,2302,fast_food,Moe's Southwest Grill
-74.1873636,42.9653144,7402761842,2302,fast_food,Panera Bread
-73.8501103,42.9922703,7406954859,2302,fast_food,McDonald's
-73.9810431,40.5758007,7412923781,2302,fast_food,Dunkin'
-77.4144763,42.9845528,7417122160,2302,fast_food,Salvatore's Pizza
-77.4148876,42.9847269,7417183948,2302,fast_food,Dunkin' Donuts
-73.9456976,40.7230127,7424179942,2303,cafe,Crema Brooklyn
-73.8358597,40.8385901,7426797562,2501,supermarket,Deli
-73.9909599,40.7727087,7431745282,2302,fast_food,Food truck by John Jay
-73.881481,40.7415627,7434346656,2501,supermarket,US Supermarket
-73.9114156,40.7753039,7434739001,2501,supermarket,Green House Farmers Market
-73.9110151,40.7733683,7434739002,2501,supermarket,Mediterranean Food II
-73.9917457,40.600928,7436683605,2501,supermarket,Vucciria Food & Gourmet
-78.8755447,43.0024208,7443108325,2303,cafe,Tim Hortons
-73.9052929,41.5478534,7454250611,2302,fast_food,Waffle Hut
-73.9903091,41.1368389,7461980788,2501,supermarket,Back to Earth
-73.975008,40.6301639,7462129136,2501,supermarket,
-73.9764121,40.6309069,7462137601,2501,supermarket,
-76.1577735,43.1216145,7464381482,2302,fast_food,Dunkin' Donuts
-76.1579401,43.1216074,7464381483,2302,fast_food,Subway
-73.7479973,40.936705,7464913650,2501,supermarket,Stop & Shop
-73.7465468,40.938228,7472318309,2501,supermarket,Trader Joe's
-73.7460653,40.9386109,7472318313,2303,cafe,Cafeto
-74.3253805,43.0585826,7472541619,2302,fast_food,Subway
-74.3422173,43.0315627,7472541621,2302,fast_food,Subway
-74.3254023,43.0580345,7474877125,2501,supermarket,Save-A-Lot
-73.9882442,40.7691681,7475192460,2303,cafe,Starbucks
-73.7593993,40.9329412,7476550372,2303,cafe,e-shot cafe
-77.6591944,42.3205952,7477291117,2501,supermarket,Save-A-Lot
-73.7648557,40.9285874,7477413759,2501,supermarket,DiCicco and Sons
-73.7515309,40.9286926,7482771036,2302,fast_food,Bango Bowls
-73.7511905,40.929487,7482771083,2303,cafe,Bradley's Desserts & Catering
-73.7525199,40.9293749,7483336054,2501,supermarket,Larchmont Meateria
-73.7520418,40.9278618,7483352238,2303,cafe,La Parisienne French Bakery Cafe
-75.4761211,44.6904667,7486302284,2302,fast_food,Burger King
-75.4756307,44.6914029,7486302989,2302,fast_food,McDonald's
-76.2033521,42.5961203,7486893777,2501,supermarket,Tops
-76.1702631,42.6081423,7486893778,2501,supermarket,P&C Fresh
-76.2019271,42.5996164,7486893779,2501,supermarket,Save-A-Lot
-73.6452155,40.849266,7487351122,2303,cafe,Sea Cliff Bistro
-73.7596128,40.9322568,7487671245,2303,cafe,Starbucks
-73.994932,40.7310425,7487865578,2302,fast_food,Chick-fil-A
-73.7599839,40.9319374,7489709608,2303,cafe,East Ave Cafe
-73.7599504,40.9318645,7489709610,2302,fast_food,"MOOYAH Burgers, Fries & Shakes"
-73.012895,40.8298147,7489822686,2302,fast_food,Subway
-73.0128581,40.8295141,7489822688,2302,fast_food,Dunkin' Donuts
-73.0239621,40.8294133,7489829225,2501,supermarket,Stop & Shop
-73.0212489,40.8260442,7489829226,2303,cafe,Starbucks
-73.7550815,41.1778038,7491116585,2501,supermarket,Whole Foods
-73.8841995,41.2027768,7498987601,2501,supermarket,Apple Farm
-73.9112855,41.5960528,7499617285,2302,fast_food,Smoothie King
-73.8306574,40.8672298,7505992414,2303,cafe,Starbucks
-73.7448422,40.9391619,7519090044,2302,fast_food,Subway
-73.7439303,40.9400372,7519090083,2303,cafe,Starbucks
-78.8197506,42.9991636,7519523364,2302,fast_food,The Halal Guys
-78.8195477,42.9997404,7519523368,2302,fast_food,Chipotle
-78.8217885,43.0017445,7519556422,2302,fast_food,Papa John's
-73.9793868,40.744428,7520613849,2303,cafe,3B Cafe
-73.9325737,41.0931461,7523949969,2302,fast_food,Dunkin' Donuts
-77.6938709,43.2058783,7539967453,2302,fast_food,Auntie Anne's
-77.6927517,43.2066267,7539971102,2302,fast_food,Pretzelmaker
-73.8272652,40.9009364,7543205680,2302,fast_food,McDonald's
-73.8243244,40.9005036,7543205681,2501,supermarket,Stop & Shop
-73.8217511,40.9016694,7543205682,2302,fast_food,KFC
-73.8206043,40.9009425,7543266240,2302,fast_food,Burger King
-78.8810806,43.0035199,7549597560,2303,cafe,The Gateway Cafe & Grill
-73.6717836,43.2996341,7556860598,2302,fast_food,Subway
-76.485103,42.4406577,7564130691,2501,supermarket,GreenStar Food Co+op @ Collegetown
-76.4850858,42.4412195,7564130718,2303,cafe,Insomania Cookies
-73.6943917,40.5861369,7573515531,2302,fast_food,
-73.9933314,40.6646619,7575502642,2303,cafe,Pep
-76.4873245,42.4418897,7581419412,2303,cafe,Panda Tea Lounge
-76.485969,42.4415043,7581419413,2303,cafe,Kung Fu Tea
-73.9904013,40.7722534,7591060168,2501,supermarket,Morton Williams
-73.9898648,40.7728466,7591060173,2303,cafe,Starbucks
-73.9896038,40.7731209,7591060176,2302,fast_food,Subway
-73.9883974,40.7696655,7593143561,2302,fast_food,Chipotle
-73.683339,40.6565204,7598599459,2303,cafe,Starbucks
-73.9577661,40.8146913,7598923198,2501,supermarket,C-Town
-73.8720149,40.773392,7613111258,2302,fast_food,Dunkin'
-73.872372,40.7737361,7613283048,2302,fast_food,Wendy's
-73.8724297,40.7729017,7613283052,2302,fast_food,Dunkin'
-73.9810339,40.6139796,7618918193,2302,fast_food,Popeyes
-73.9412641,40.8058245,7620039824,2303,cafe,Serengeti Teas & Spices
-73.9462446,40.7984216,7620039829,2501,supermarket,Fine Fare
-73.8642174,40.7372378,7630034926,2302,fast_food,Popeyes
-73.863417,40.7329023,7630034928,2302,fast_food,Panera Bread
-74.2767815,41.966339,7632926078,2303,cafe,Marty's Merchantile
-73.9897817,40.7127929,7633814592,2302,fast_food,Dunkin'
-73.9886685,40.7130772,7633814594,2528,greengrocer,Papito Grocery
-73.9899625,40.7132052,7633814600,2501,supermarket,
-73.8495006,43.0027078,7636475791,2303,cafe,The Whistling Kettle
-73.8498743,43.0026829,7636475828,2303,cafe,Iron Roost
-73.9844689,40.6764843,7640484710,2302,fast_food,Daigo Sushi Roll Bar
-79.3040008,42.0982593,7641125465,2302,fast_food,Taco Bell
-79.2908638,42.0945485,7641198808,2501,supermarket,Wegmans
-79.2998475,42.0969829,7641211374,2501,supermarket,Walmart Supercenter
-73.9804107,40.7379388,7643827696,2302,fast_food,Morton Williams Cafe
-73.8445518,40.7208181,7644073469,2302,fast_food,Dunkin'
-73.8508143,40.7258817,7644156527,2501,supermarket,Food Universe Marketplace
-78.6987623,42.879897,7644435898,2302,fast_food,Moe's Southwest Grill
-78.6991286,42.8799217,7644435899,2302,fast_food,Domino's
-73.9937884,40.7483337,7653745278,2303,cafe,Ninth Street Espresso
-74.0129469,40.6358941,7656550169,2303,cafe,Prince Tea House
-74.0088184,40.6367635,7656695500,2303,cafe,Yi Fang Tea
-74.0121398,40.6362636,7656730851,2302,fast_food,Popeyes
-73.9396511,40.797975,7658594652,2302,fast_food,Subway
-73.8649824,40.7673928,7658735270,2302,fast_food,Dunkin' Donuts
-74.0059675,40.639181,7659685853,2501,supermarket,Lucky Star Market Inc.
-78.430219,42.0816241,7659964741,2303,cafe,Union Tea Cafe
-73.759531,40.74019,7661443379,2501,supermarket,Key Food
-73.7144967,40.745879,7661582661,2302,fast_food,Halal Cart
